review_id,customer_name,age,brand,model,price_usd,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source,Cluster
12073,Ana Carolina Porto,34,Apple,iPhone 14,912.08,BRL,5.7,1.0,Neutral,Brazil,Portuguese,12/4/2022,True,1,1,1,1,1,4,BestBuy,2
12074,Cornelia Spieß,45,Motorola,Razr 40,543.22,EUR,0.93,3.0,Positive,Germany,German,1/30/2023,True,2,3,3,2,2,5,BestBuy,0
12075,Jason Wood,35,Motorola,Edge 50,243.46,AUD,1.53,1.0,Neutral,Australia,English,10/8/2025,True,1,1,1,2,2,2,BestBuy,2
12076,Letícia Araújo,41,Samsung,Galaxy S24,1201.24,BRL,5.7,5.0,Positive,Brazil,Portuguese,5/27/2023,True,5,4,4,3,5,2,BestBuy,1
12077,Gayathri Pillai,39,OnePlus,OnePlus 12,465.86,INR,83.0,3.0,Positive,India,Hindi,2/3/2025,True,2,1,3,3,3,4,Flipkart,0
12078,Terri Henderson,23,Realme,Realme 12 Pro,505.7,USD,1.0,4.0,Positive,USA,English,3/3/2024,False,2,5,4,3,3,6,AliExpress,1
12079,Sr. Enzo Gabriel Leão,27,Motorola,Razr 40,632.29,BRL,5.7,4.0,Positive,Brazil,Portuguese,12/31/2024,True,2,3,3,4,4,2,AliExpress,0
12080,Andrew Stone,18,Realme,Realme Narzo 70,265.29,AED,3.67,5.0,Positive,UAE,English,9/21/2024,True,5,5,5,4,4,4,eBay,1
12081,Ashley Meyer,21,Google,Pixel 8,894.66,CAD,1.38,2.0,Negative,Canada,English,9/27/2025,True,1,1,2,2,2,3,eBay,2
12082,Melanie Jackson,31,Apple,iPhone 14,817.03,GBP,0.78,2.0,Negative,UK,English,2/10/2024,True,1,1,3,2,2,2,eBay,2
12083,Norman Hubbard,39,OnePlus,OnePlus 11R,865.3,CAD,1.38,1.0,Negative,Canada,English,12/2/2023,True,1,1,1,1,1,0,AliExpress,2
12084,Orinder Jaggi,19,Realme,Realme Narzo 70,441.53,INR,83.0,2.0,Negative,India,Hindi,7/23/2023,False,3,2,1,1,1,1,BestBuy,2
12085,Dr Denis Lewis,21,OnePlus,OnePlus 12,859.71,GBP,0.78,4.0,Positive,UK,English,7/30/2023,True,3,5,2,3,4,2,BestBuy,0
12086,Francisco Porter,30,Apple,iPhone 14,1148.98,AED,3.67,3.0,Negative,UAE,English,3/28/2023,False,2,1,1,2,2,1,eBay,2
12087,Wendy Shepherd,44,Motorola,Moto G Power,487.09,CAD,1.38,3.0,Neutral,Canada,English,10/13/2024,True,3,3,3,3,3,2,AliExpress,0
12088,Daniel Garcia,33,Samsung,Galaxy A55,933.99,AED,3.67,2.0,Negative,UAE,English,1/4/2024,True,3,2,3,2,2,2,Amazon,0
12089,Kayla Jenkins,18,Xiaomi,Poco X6,628.68,USD,1.0,5.0,Positive,USA,English,5/17/2023,True,3,4,5,4,4,12,Flipkart,1
12090,Ana Laura Cassiano,26,Apple,iPhone SE,1100.35,BRL,5.7,5.0,Positive,Brazil,Portuguese,9/6/2023,True,2,5,4,4,4,3,AliExpress,1
12091,Ravi da Cunha,18,Samsung,Galaxy A55,1194.03,BRL,5.7,4.0,Positive,Brazil,Portuguese,7/2/2025,True,3,2,3,3,4,3,eBay,0
12092,Davi Lucca Moura,18,Samsung,Galaxy A55,1207.1,BRL,5.7,4.0,Positive,Brazil,Portuguese,2/14/2023,True,4,3,5,5,4,7,eBay,1
12093,James Harrington,34,Realme,Realme Narzo 70,637.585,USD,1.0,4.0,Positive,USA,English,11/12/2024,False,4,2,4,5,4,5,eBay,1
12094,Ronald Hill,39,OnePlus,OnePlus 11R,453.43,AED,3.67,3.0,Positive,UAE,English,9/9/2023,False,2,2,4,4,3,3,AliExpress,0
12095,Ojasvi Agate,38,Apple,iPhone SE,994.68,INR,83.0,4.0,Positive,India,Hindi,7/30/2023,True,4,3,5,4,5,4,Amazon,1
12096,Yasemin Hänel-Henschel,19,OnePlus,OnePlus 12,805.04,EUR,0.93,4.0,Positive,Germany,German,5/13/2024,False,4,3,3,3,4,2,eBay,0
12097,Arunima Borah,39,Realme,Realme 12 Pro,514.3,INR,83.0,3.0,Neutral,India,Hindi,7/9/2024,True,3,3,3,1,1,0,Amazon,0
12098,Leslie Kelley,23,Apple,iPhone 13,1368.55,AUD,1.53,1.0,Negative,Australia,English,11/29/2024,True,1,1,3,1,1,0,Amazon,2
12099,Chloe Butcher,39,Xiaomi,Poco X6,464.02,GBP,0.78,5.0,Positive,UK,English,3/18/2023,True,4,5,5,3,4,4,BestBuy,1
12100,Nathan Davis,29,Google,Pixel 7a,921.84,AED,3.67,3.0,Positive,UAE,English,9/9/2025,True,1,4,2,2,4,8,Amazon,0
12101,Geoffrey May,31,Realme,Realme 12 Pro,331.64,GBP,0.78,2.0,Neutral,UK,English,3/19/2023,True,2,1,1,3,1,1,eBay,2
12102,Gary Brooks,48,Realme,Realme Narzo 70,489.33,GBP,0.78,1.0,Negative,UK,English,8/25/2025,True,1,1,1,2,2,3,eBay,2
12103,Jordan Williams,47,Realme,Realme 12 Pro,411.65,AED,3.67,5.0,Positive,UAE,English,8/10/2025,True,4,4,5,4,5,2,AliExpress,1
12104,Jack Price,29,Google,Pixel 8,509.02,CAD,1.38,1.0,Neutral,Canada,English,7/2/2025,True,1,1,1,1,1,3,Flipkart,2
12105,Mr Adrian Shepherd,18,Apple,iPhone 15 Pro,1325.34,GBP,0.78,3.0,Positive,UK,English,8/4/2025,True,3,2,3,4,3,8,eBay,0
12106,Daniela Cavalcante,37,Google,Pixel 7a,637.585,BRL,5.7,2.0,Neutral,Brazil,Portuguese,11/24/2023,True,2,1,2,1,1,2,BestBuy,2
12107,Francisco Ramsey,48,Motorola,Moto G Power,674.49,AED,3.67,2.0,Neutral,UAE,English,5/3/2024,True,1,1,1,1,1,1,Amazon,2
12108,Stephanie Williams,55,Xiaomi,Redmi Note 13,647.97,CAD,1.38,3.0,Neutral,Canada,English,7/13/2024,True,1,1,2,3,2,3,Flipkart,2
12109,Jack Kara,31,OnePlus,OnePlus 11R,802.88,INR,83.0,4.0,Neutral,India,Hindi,5/30/2025,False,3,2,4,4,3,2,BestBuy,0
12110,Derek Douglas,44,Samsung,Galaxy Note 20,1191.33,AUD,1.53,3.0,Neutral,Australia,English,5/17/2025,True,2,4,3,4,3,2,Flipkart,0
12111,Hugo Knappe-Schulz,25,Google,Pixel 7a,965.48,EUR,0.93,2.0,Negative,Germany,German,7/5/2023,True,2,1,2,2,1,4,Amazon,2
12112,Amrita Behl,36,Motorola,Moto G Power,657.27,INR,83.0,1.0,Negative,India,Hindi,12/16/2024,True,1,1,1,1,1,3,AliExpress,2
12113,Paul Barnes DDS,18,Motorola,Edge 50,362.96,AUD,1.53,1.0,Negative,Australia,English,8/19/2025,True,2,1,2,1,1,3,BestBuy,2
12114,George Dodson,24,OnePlus,OnePlus 12,876.2,CAD,1.38,3.0,Neutral,Canada,English,7/7/2024,True,3,1,3,2,2,2,AliExpress,0
12115,Kathryn Middleton,27,Samsung,Galaxy Z Flip,832.68,GBP,0.78,4.0,Positive,UK,English,3/1/2025,True,4,4,4,4,4,3,eBay,1
12116,Randy Hawkins,31,OnePlus,OnePlus 12,451.76,AUD,1.53,5.0,Positive,Australia,English,9/13/2023,True,5,5,4,5,5,1,AliExpress,1
12117,Lawrence Hobbs,34,Realme,Realme 12 Pro,435.75,GBP,0.78,4.0,Positive,UK,English,1/26/2024,True,3,3,4,5,4,5,Flipkart,1
12118,Maria Julia Pacheco,23,Apple,iPhone 13,967.39,BRL,5.7,4.0,Positive,Brazil,Portuguese,3/10/2025,True,5,1,4,3,3,3,AliExpress,0
12119,Shannon Moran,25,Motorola,Edge 50,670.26,CAD,1.38,2.0,Negative,Canada,English,11/18/2024,True,1,1,1,1,3,2,AliExpress,2
12120,Sandor Gutknecht B.Sc.,18,Realme,Realme Narzo 70,244.44,EUR,0.93,1.0,Negative,Germany,German,10/6/2024,True,1,1,2,1,1,1,Flipkart,2
12121,Carolina Guerra,45,Samsung,Galaxy Z Flip,1014.49,BRL,5.7,5.0,Positive,Brazil,Portuguese,6/26/2025,False,5,2,4,3,5,8,eBay,1
12122,Kenneth Roberts,31,Xiaomi,Redmi Note 13,514.12,AED,3.67,3.0,Positive,UAE,English,2/6/2024,True,3,2,4,3,1,12,Flipkart,0
12123,Stephen Wood,45,Motorola,Edge 50,777.58,AED,3.67,2.0,Negative,UAE,English,3/30/2023,True,1,2,2,1,1,4,Flipkart,2
12124,Charles Brown,42,Realme,Realme Narzo 70,433.54,GBP,0.78,1.0,Negative,UK,English,7/23/2024,True,2,1,1,1,1,3,AliExpress,2
12125,Jenna Casey,49,Google,Pixel 6,669.23,AUD,1.53,2.0,Neutral,Australia,English,12/31/2024,True,1,1,1,2,1,2,eBay,2
12126,Lisa Burch,28,Realme,Realme 12 Pro,369.54,AUD,1.53,4.0,Positive,Australia,English,12/21/2022,True,4,4,3,2,2,4,Amazon,0
12127,Maria Laura Duarte,20,Apple,iPhone 13,941.25,BRL,5.7,3.0,Neutral,Brazil,Portuguese,1/29/2025,True,1,2,4,2,3,5,BestBuy,0
12128,Sophia Schäfer-Oestrovsky,24,Google,Pixel 6,1082.5,EUR,0.93,4.0,Positive,Germany,German,5/16/2023,True,4,3,2,3,3,4,BestBuy,0
12129,Christopher White,23,Xiaomi,Poco X6,584.14,AUD,1.53,1.0,Negative,Australia,English,11/17/2023,True,1,2,1,1,1,1,BestBuy,2
12130,Herr Ante Kuhl B.A.,41,Realme,Realme 12 Pro,281.99,EUR,0.93,4.0,Positive,Germany,German,9/28/2025,True,4,5,3,4,4,5,BestBuy,1
12131,Brian Johnson,19,Google,Pixel 8,1030.87,AUD,1.53,4.0,Positive,Australia,English,8/19/2024,True,5,2,3,5,3,4,Amazon,1
12132,Frau Nadja Hentschel MBA.,18,Apple,iPhone SE,1350.07,EUR,0.93,2.0,Negative,Germany,German,11/2/2023,True,1,1,2,4,2,3,BestBuy,2
12133,Farhan Chand,36,Motorola,Razr 40,294.98,INR,83.0,3.0,Positive,India,Hindi,2/1/2024,False,3,1,1,2,4,4,BestBuy,0
12134,Liam Lee-Simpson,30,Samsung,Galaxy Note 20,415.25,GBP,0.78,4.0,Positive,UK,English,6/18/2023,True,4,5,5,3,3,7,Flipkart,1
12135,Ikbal Deol,28,Motorola,Razr 40,530.25,INR,83.0,3.0,Positive,India,Hindi,6/3/2023,True,5,2,4,2,1,4,Flipkart,0
12136,Damian Röhrdanz MBA.,33,Google,Pixel 7a,969.57,EUR,0.93,5.0,Positive,Germany,German,9/11/2025,False,5,4,3,5,4,3,eBay,1
12137,Valerie Martinez,26,Google,Pixel 7a,570.73,AED,3.67,3.0,Positive,UAE,English,10/25/2022,True,1,3,1,1,2,5,Flipkart,2
12138,Bonnie Roberts,24,Apple,iPhone 14,1352.62,AED,3.67,4.0,Positive,UAE,English,3/17/2024,True,2,3,4,4,5,5,AliExpress,1
12139,Charles Rojas,48,Xiaomi,Mi 13 Pro,297.56,CAD,1.38,3.0,Positive,Canada,English,6/21/2023,False,2,2,1,2,3,8,eBay,0
12140,David Hernandez,18,Xiaomi,Poco X6,234.87,AUD,1.53,2.0,Neutral,Australia,English,9/29/2025,False,3,2,1,2,1,1,AliExpress,2
12141,Michael Smith,34,Apple,iPhone SE,1186.98,AED,3.67,1.0,Neutral,UAE,English,3/20/2023,True,1,1,1,1,1,2,Flipkart,2
12142,Davi Lucca Machado,29,Apple,iPhone SE,1071.06,BRL,5.7,4.0,Positive,Brazil,Portuguese,1/16/2025,True,4,3,5,3,5,3,AliExpress,1
12143,Carolyn Hopkins,25,Realme,Realme Narzo 70,396.1,AUD,1.53,1.0,Negative,Australia,English,6/29/2023,True,1,1,1,1,1,3,AliExpress,2
12144,Isaac Farias,32,Samsung,Galaxy Note 20,583.58,BRL,5.7,4.0,Positive,Brazil,Portuguese,1/25/2023,True,5,5,4,4,4,5,AliExpress,1
12145,Gopal Kaul,18,Motorola,Razr 40,466.18,INR,83.0,1.0,Negative,India,Hindi,3/26/2024,True,1,1,1,2,1,2,Flipkart,2
12146,Amanda Butler,24,Realme,Realme Narzo 70,637.585,GBP,0.78,4.0,Positive,UK,English,6/4/2024,True,2,4,3,3,3,7,Amazon,0
12147,Todd Bright,18,Apple,iPhone 14,1460.74,USD,1.0,2.0,Negative,USA,English,8/3/2023,False,1,1,3,1,2,2,eBay,2
12148,Stephanie Horton,31,Samsung,Galaxy S24,526.24,USD,1.0,3.0,Neutral,USA,English,12/22/2023,False,2,3,2,2,1,1,AliExpress,2
12149,John Bennett,53,OnePlus,OnePlus 11R,636.96,AUD,1.53,2.0,Neutral,Australia,English,1/17/2023,True,1,4,4,1,2,2,Flipkart,0
12150,Kimberly Levy,28,Motorola,Razr 40,486.97,CAD,1.38,3.0,Positive,Canada,English,5/4/2025,False,3,3,1,3,2,3,BestBuy,0
12151,Iris Sager B.Eng.,33,Apple,iPhone 14,1167.12,EUR,0.93,4.0,Positive,Germany,German,9/21/2023,True,4,5,3,3,3,6,eBay,1
12152,Annedore Höfig-Adler,41,OnePlus,OnePlus 11R,561.96,EUR,0.93,2.0,Neutral,Germany,German,2/25/2025,False,2,1,1,1,2,4,AliExpress,2
12153,Martin Williams,28,Apple,iPhone 14,800.46,USD,1.0,4.0,Positive,USA,English,1/13/2023,True,4,3,2,3,4,6,AliExpress,1
12154,Steven Young,54,Xiaomi,Poco X6,561.67,USD,1.0,3.0,Positive,USA,English,1/15/2023,True,1,3,4,2,5,5,BestBuy,0
12155,Travis Browning,31,Samsung,Galaxy S24,1126.68,USD,1.0,1.0,Neutral,USA,English,3/24/2024,False,2,2,2,1,1,0,BestBuy,2
12156,Ryan Martin,45,Apple,iPhone 13,780.24,USD,1.0,3.0,Neutral,USA,English,2/5/2023,True,1,2,4,2,3,3,Amazon,0
12157,Timothy Norman MD,23,Xiaomi,Redmi Note 13,300.09,AUD,1.53,4.0,Positive,Australia,English,4/21/2025,True,4,5,3,4,1,8,eBay,1
12158,Donna Potter,24,Xiaomi,Mi 13 Pro,682.66,GBP,0.78,3.0,Neutral,UK,English,5/8/2025,True,1,2,3,4,2,0,BestBuy,0
12159,Ísis Oliveira,38,Apple,iPhone 14,796.27,BRL,5.7,4.0,Neutral,Brazil,Portuguese,10/22/2024,True,4,5,3,3,4,2,Flipkart,1
12160,Songül Metz B.A.,31,OnePlus,OnePlus Nord 3,826.61,EUR,0.93,4.0,Positive,Germany,German,2/12/2025,True,3,3,5,3,4,5,Amazon,1
12161,Catherine Turner,33,Google,Pixel 6,634.35,CAD,1.38,5.0,Positive,Canada,English,12/10/2024,True,3,5,3,4,4,7,BestBuy,1
12162,Douglas Martin,34,Motorola,Moto G Power,430.88,USD,1.0,2.0,Negative,USA,English,6/27/2023,False,3,1,1,2,3,1,BestBuy,2
12163,Dr. Daniele Radisch,20,Apple,iPhone 14,1471.77,EUR,0.93,3.0,Positive,Germany,German,10/3/2023,True,2,3,2,3,2,5,Amazon,0
12164,Fitan Hegde,31,Samsung,Galaxy Z Flip,832.34,INR,83.0,3.0,Neutral,India,Hindi,12/6/2024,False,2,3,1,3,1,4,eBay,0
12165,Erika Bowen,28,OnePlus,OnePlus 11R,637.585,AED,3.67,4.0,Positive,UAE,English,9/24/2023,True,4,2,3,3,5,7,Amazon,1
12166,Zachary Cruz,36,OnePlus,OnePlus 12,982.24,AED,3.67,5.0,Positive,UAE,English,11/13/2024,True,5,5,4,5,4,5,eBay,1
12167,Raymund Salz,31,Motorola,Moto G Power,593.48,EUR,0.93,2.0,Negative,Germany,German,10/21/2025,True,1,1,2,2,1,2,eBay,2
12168,Brijesh Char,49,Google,Pixel 6,542.39,INR,83.0,2.0,Neutral,India,Hindi,12/27/2023,True,2,3,2,1,3,2,Amazon,2
12169,Breno Cavalcante,26,Xiaomi,Mi 13 Pro,626.46,BRL,5.7,4.0,Positive,Brazil,Portuguese,2/17/2024,True,3,4,3,4,4,1,AliExpress,1
12170,Undine Fritsch,29,Samsung,Galaxy Z Flip,1236.32,EUR,0.93,5.0,Positive,Germany,German,8/6/2023,False,5,5,5,5,4,4,eBay,1
12171,Brittney Shepherd,39,Xiaomi,Mi 13 Pro,654.44,USD,1.0,3.0,Neutral,USA,English,6/15/2024,True,1,3,3,2,2,2,Amazon,0
12172,Tom Payne,30,Motorola,Edge 50,669.91,GBP,0.78,4.0,Positive,UK,English,8/20/2025,True,5,3,4,3,4,2,AliExpress,1
12173,Prof. Nikolas Heidrich B.Eng.,32,Realme,Realme 12 Pro,188.74,EUR,0.93,4.0,Positive,Germany,German,12/14/2022,True,4,3,4,3,4,9,eBay,1
12174,Terry Benson,33,Google,Pixel 6,716.53,USD,1.0,4.0,Positive,USA,English,6/1/2025,True,4,3,5,4,4,7,BestBuy,1
12175,Christina Best,49,Realme,Realme 12 Pro,597.51,AED,3.67,5.0,Positive,UAE,English,12/28/2023,True,5,5,4,5,4,6,Amazon,1
12176,Luiz Gustavo Costa,32,OnePlus,OnePlus 12,950.96,BRL,5.7,4.0,Positive,Brazil,Portuguese,4/5/2024,True,3,4,5,5,4,3,BestBuy,1
12177,Robin Dyer,26,Samsung,Galaxy Note 20,813.0,USD,1.0,3.0,Neutral,USA,English,10/20/2023,False,1,2,3,3,3,2,BestBuy,0
12178,Sanya Trivedi,18,Google,Pixel 6,705.9,INR,83.0,4.0,Neutral,India,Hindi,7/18/2025,True,5,2,3,5,3,2,eBay,1
12179,Maria Clara Viana,29,Apple,iPhone 15 Pro,993.36,BRL,5.7,5.0,Positive,Brazil,Portuguese,6/17/2025,True,5,4,4,5,5,3,Flipkart,1
12180,Taylor Howe,32,Google,Pixel 8,875.85,CAD,1.38,5.0,Positive,Canada,English,11/24/2022,True,5,5,5,4,5,2,Flipkart,1
12181,Phillip Riley,21,Xiaomi,Redmi Note 13,588.36,CAD,1.38,3.0,Positive,Canada,English,12/12/2023,True,3,2,1,5,3,4,AliExpress,0
12182,John Hudson,33,Motorola,Edge 50,338.23,AUD,1.53,1.0,Negative,Australia,English,1/21/2023,False,1,1,1,1,2,6,eBay,2
12183,Bruce Chambers,27,Realme,Realme Narzo 70,294.97,GBP,0.78,2.0,Neutral,UK,English,4/10/2024,True,2,1,1,1,1,2,eBay,2
12184,Karen Walker,18,Motorola,Edge 50,225.2,AUD,1.53,3.0,Positive,Australia,English,10/10/2025,True,3,3,1,1,2,5,Amazon,0
12185,Alexis Olson,25,Xiaomi,Mi 13 Pro,351.81,CAD,1.38,5.0,Positive,Canada,English,3/9/2025,True,4,4,4,4,5,5,AliExpress,1
12186,Ekaraj Sarin,37,Motorola,Moto G Power,637.585,INR,83.0,1.0,Negative,India,Hindi,5/15/2025,True,1,2,1,1,1,1,AliExpress,2
12187,Kathryn Evans,36,Motorola,Moto G Power,624.44,CAD,1.38,4.0,Positive,Canada,English,9/14/2025,True,2,4,3,3,4,2,Flipkart,0
12188,John Mccoy,32,Motorola,Razr 40,312.0,CAD,1.38,5.0,Positive,Canada,English,4/17/2024,True,5,5,4,4,4,7,AliExpress,1
12189,Manuel Adams,25,OnePlus,OnePlus Nord 3,772.18,USD,1.0,3.0,Negative,USA,English,11/13/2023,True,2,5,3,2,3,1,Flipkart,0
12190,Sra. Maria Helena Fonseca,43,Apple,iPhone SE,702.71,BRL,5.7,4.0,Positive,Brazil,Portuguese,12/25/2022,True,4,3,4,3,3,9,AliExpress,1
12191,Patricia Duncan,50,Google,Pixel 7a,637.585,AED,3.67,3.0,Positive,UAE,English,8/19/2025,True,1,3,3,1,4,5,AliExpress,0
12192,Judith Mcmillan,18,Xiaomi,Mi 13 Pro,537.13,CAD,1.38,4.0,Positive,Canada,English,8/13/2025,False,3,2,3,4,2,7,Flipkart,0
12193,Angela Ross,28,Realme,Realme 12 Pro,568.06,GBP,0.78,2.0,Negative,UK,English,5/12/2023,True,2,3,2,2,1,0,Flipkart,2
12194,Maurice Connolly,30,Motorola,Razr 40,271.91,GBP,0.78,1.0,Negative,UK,English,7/4/2025,True,1,1,1,1,1,7,Amazon,2
12195,Julia Pires,29,Motorola,Razr 40,785.45,BRL,5.7,5.0,Positive,Brazil,Portuguese,3/31/2023,True,5,5,5,5,3,4,AliExpress,1
12196,Nichole Brown,28,OnePlus,OnePlus Nord 3,992.8,CAD,1.38,1.0,Positive,Canada,English,5/15/2024,False,1,2,1,1,1,1,AliExpress,2
12197,Nirja Gokhale,29,Google,Pixel 8,530.81,INR,83.0,1.0,Negative,India,Hindi,8/1/2025,True,1,1,2,2,1,1,eBay,2
12198,Brayan Casa Grande,22,Samsung,Galaxy A55,822.16,BRL,5.7,1.0,Negative,Brazil,Portuguese,8/8/2024,True,1,1,1,2,1,2,Amazon,2
12199,Maria Luísa Machado,18,Apple,iPhone SE,1497.29,BRL,5.7,5.0,Positive,Brazil,Portuguese,8/5/2024,True,5,5,5,4,5,7,BestBuy,1
12200,Katie Hartman,49,Samsung,Galaxy Z Flip,747.63,CAD,1.38,2.0,Neutral,Canada,English,3/24/2025,True,1,3,2,2,1,3,eBay,2
12201,Chandran Munshi,19,Xiaomi,Poco X6,417.48,INR,83.0,3.0,Positive,India,Hindi,3/23/2025,True,1,2,3,3,3,6,eBay,0
12202,Liz Mendes,28,Realme,Realme 12 Pro,599.82,BRL,5.7,4.0,Positive,Brazil,Portuguese,12/15/2022,True,3,4,3,4,2,4,eBay,0
12203,Jeff Adams,40,Google,Pixel 8,637.37,CAD,1.38,5.0,Positive,Canada,English,1/14/2024,True,4,4,5,5,5,4,Flipkart,1
12204,Erika Gonzalez,23,Google,Pixel 8,1018.3,USD,1.0,1.0,Negative,USA,English,6/21/2023,True,1,1,2,1,1,3,eBay,2
12205,Francisco Jefferson,23,Xiaomi,Redmi Note 13,430.25,AUD,1.53,5.0,Positive,Australia,English,10/6/2023,True,5,4,3,2,5,7,Amazon,1
12206,Hanspeter Schulz-Börner,33,Motorola,Razr 40,721.98,EUR,0.93,5.0,Positive,Germany,German,1/23/2024,True,4,3,5,5,5,6,AliExpress,1
12207,Chanchal Bhargava,26,Samsung,Galaxy Note 20,555.48,INR,83.0,4.0,Positive,India,Hindi,10/6/2025,False,3,4,3,3,3,2,AliExpress,0
12208,Stephanie Miranda,18,Samsung,Galaxy Note 20,1300.31,USD,1.0,2.0,Positive,USA,English,9/9/2023,True,1,1,1,2,2,6,Flipkart,2
12209,Gregory Preston,19,OnePlus,OnePlus Nord 3,553.5,AED,3.67,2.0,Neutral,UAE,English,12/9/2023,True,1,2,1,1,1,2,eBay,2
12210,Jagdish Bassi,32,Motorola,Razr 40,292.1,INR,83.0,3.0,Neutral,India,Hindi,5/24/2025,True,3,3,3,3,2,1,Flipkart,0
12211,Zoe Davies,36,Realme,Realme Narzo 70,247.92,GBP,0.78,5.0,Positive,UK,English,7/21/2024,False,2,5,5,5,4,5,Flipkart,1
12212,Ayushman Patla,20,Apple,iPhone SE,1254.98,INR,83.0,3.0,Neutral,India,Hindi,10/31/2023,True,1,3,5,3,5,1,BestBuy,0
12213,Tiffany Burgess,36,Motorola,Edge 50,659.79,AED,3.67,3.0,Positive,UAE,English,8/7/2023,True,2,3,2,1,4,5,Amazon,0
12214,Luiz Otávio Castro,35,Xiaomi,Poco X6,698.0,BRL,5.7,4.0,Positive,Brazil,Portuguese,7/7/2024,True,4,4,3,3,5,4,BestBuy,1
12215,Jeremy Kim,34,Samsung,Galaxy Note 20,628.86,USD,1.0,5.0,Positive,USA,English,10/11/2024,True,5,3,4,5,5,9,AliExpress,1
12216,Radhika Sarma,42,Google,Pixel 8,576.1,INR,83.0,3.0,Neutral,India,Hindi,7/28/2025,True,3,3,1,3,2,1,eBay,0
12217,Maria Helena da Rocha,44,Xiaomi,Poco X6,583.17,BRL,5.7,3.0,Neutral,Brazil,Portuguese,1/2/2024,True,1,3,3,2,1,2,eBay,0
12218,Jason Mayer,18,OnePlus,OnePlus Nord 3,627.21,AED,3.67,3.0,Negative,UAE,English,10/18/2023,True,2,2,2,3,1,1,Flipkart,2
12219,Ravi Lucca Ribeiro,35,Realme,Realme Narzo 70,637.585,BRL,5.7,4.0,Positive,Brazil,Portuguese,12/7/2022,True,2,4,3,3,3,5,AliExpress,0
12220,Valentina Barros,39,Realme,Realme Narzo 70,311.18,BRL,5.7,2.0,Positive,Brazil,Portuguese,12/22/2022,True,1,1,2,1,1,11,BestBuy,2
12221,Srta. Ana Carolina Caldeira,38,Apple,iPhone SE,1101.56,BRL,5.7,4.0,Neutral,Brazil,Portuguese,5/20/2023,True,5,4,4,2,4,3,Amazon,1
12222,Donna Barry-Bailey,31,OnePlus,OnePlus 11R,811.98,GBP,0.78,2.0,Positive,UK,English,6/21/2024,True,2,3,2,1,1,7,AliExpress,2
12223,Kabir Cheema,31,Motorola,Moto G Power,442.12,INR,83.0,2.0,Neutral,India,Hindi,4/14/2023,True,1,1,2,1,2,1,BestBuy,2
12224,Dra. Rafaela das Neves,38,Realme,Realme Narzo 70,399.87,BRL,5.7,3.0,Positive,Brazil,Portuguese,4/19/2025,False,4,1,1,4,3,3,AliExpress,0
12225,Allison Scott,35,Realme,Realme Narzo 70,409.46,CAD,1.38,4.0,Neutral,Canada,English,2/7/2023,True,2,2,1,5,3,3,Amazon,0
12226,Mary Maxwell,21,Google,Pixel 7a,1000.99,AUD,1.53,2.0,Negative,Australia,English,1/25/2023,True,1,2,1,1,1,1,BestBuy,2
12227,Michael Watts,48,Samsung,Galaxy A55,1152.07,AED,3.67,3.0,Positive,UAE,English,1/20/2024,True,1,1,3,2,1,5,Flipkart,2
12228,Carrie Johnson,30,Apple,iPhone 15 Pro,1236.72,USD,1.0,5.0,Positive,USA,English,3/23/2025,False,5,3,5,5,3,6,eBay,1
12229,Amol Sachdeva,29,Realme,Realme Narzo 70,246.23,INR,83.0,2.0,Neutral,India,Hindi,1/14/2024,True,2,1,3,2,1,4,eBay,2
12230,Alka Chada,44,Motorola,Razr 40,600.93,INR,83.0,4.0,Positive,India,Hindi,5/12/2023,False,4,4,2,5,2,5,Amazon,1
12231,Jimmy Lambert,19,Xiaomi,Mi 13 Pro,545.42,CAD,1.38,2.0,Negative,Canada,English,12/22/2023,True,2,3,1,1,2,3,eBay,2
12232,Timothy Tucker,20,Xiaomi,Mi 13 Pro,388.54,GBP,0.78,5.0,Positive,UK,English,4/14/2024,False,5,4,4,5,4,8,BestBuy,1
12233,Adam Davis,31,Samsung,Galaxy S24,826.59,AED,3.67,2.0,Neutral,UAE,English,1/10/2025,True,1,2,1,1,2,1,eBay,2
12234,Krista Williams,44,Apple,iPhone 15 Pro,1452.06,USD,1.0,3.0,Positive,USA,English,7/28/2024,False,3,2,1,3,1,11,eBay,0
12235,Pedro Macedo,37,Motorola,Moto G Power,267.03,BRL,5.7,4.0,Positive,Brazil,Portuguese,4/29/2024,True,4,3,2,1,4,6,Flipkart,0
12236,Debra Baker,26,Xiaomi,Mi 13 Pro,251.93,CAD,1.38,5.0,Positive,Canada,English,10/11/2023,False,4,3,5,4,5,4,BestBuy,1
12237,Benjamin Powell,18,Google,Pixel 8,1081.07,AED,3.67,2.0,Negative,UAE,English,3/20/2025,False,2,2,2,2,2,3,BestBuy,2
12238,Derek Anderson,37,Apple,iPhone 13,1336.66,USD,1.0,3.0,Positive,USA,English,10/2/2024,True,3,3,3,1,2,5,BestBuy,0
12239,Frau Marjan Förster B.Sc.,24,Samsung,Galaxy A55,456.0,EUR,0.93,3.0,Neutral,Germany,German,4/6/2024,False,1,3,3,4,2,2,Amazon,0
